000000000000
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
       162,  2000/1/1,    0:3:14,      0.00,    0,              0,              0,       759,       241,        24,         0,         0,         0,         3,         5,         5,         3,         5,         5,     27.37,45.22,101.82,101.82
       163,  2000/1/1,    0:3:15,      0.00,    0,              0,              0,       657,       204,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.38,45.00,101.82,101.82
       164,  2000/1/1,    0:3:16,      0.00,    0,              0,              0,       657,       204,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.39,44.77,101.82,101.82
       165,  2000/1/1,    0:3:17,      0.00,    0,              0,              0,       657,       200,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.39,44.44,101.82,101.82
       166,  2000/1/1,    0:3:18,      0.00,    0,              0,              0,       657,       200,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.40,44.21,101.82,101.82
       167,  2000/1/1,    0:3:19,      0.00,    0,              0,              0,       606,       183,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     27.40,44.03,101.82,101.82
       168,  2000/1/1,    0:3:20,      0.00,    0,              0,              0,       606,       183,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     27.41,43.94,101.82,101.82
       169,  2000/1/1,    0:3:21,      0.00,    0,              0,              0,       624,       193,        24,         0,         0,         0,         2,         4,         4,         2,         4,         4,     27.41,43.73,101.82,101.82
       170,  2000/1/1,    0:3:22,      0.00,    0,              0,              0,       684,       209,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.42,43.79,101.82,101.82
       171,  2000/1/1,    0:3:23,      0.00,    0,              0,              0,       684,       209,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.42,43.62,101.82,101.82
       172,  2000/1/1,    0:3:24,      0.00,    0,              0,              0,       636,       193,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.42,43.47,101.82,101.82
       173,  2000/1/1,    0:3:25,      0.00,    0,              0,              0,       636,       193,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.43,43.30,101.82,101.82
       174,  2000/1/1,    0:3:26,      0.00,    0,              0,              0,       705,       217,        15,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.43,43.14,101.82,101.82
       175,  2000/1/1,    0:3:27,      0.00,    0,              0,              0,       642,       197,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3,     27.44,43.06,101.82,101.82
       176,  2000/1/1,    0:3:28,      0.00,    0,              0,              0,       642,       197,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3,     27.44,42.96,101.82,101.82
       177,  2000/1/1,    0:3:29,      0.00,    0,              0,              0,       681,       207,        15,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.45,42.94,101.82,101.82
       178,  2000/1/1,    0:3:33,      0.00,    0,              0,              0,       711,       213,         9,         0,         0,         0,         4,         5,         5,         4,         5,         5,     27.45,42.81,101.82,101.82
       179,  2000/1/1,    0:3:34,      0.00,    0,              0,              0,       741,       227,        15,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.46,42.23,101.82,101.82
       180,  2000/1/1,    0:3:35,      0.00,    0,              0,              0,       741,       227,        15,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.47,42.09,101.82,101.82
       181,  2000/1/1,    0:3:36,      0.00,    0,              0,              0,       813,       251,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     27.47,42.02,101.82,101.82
       182,  2000/1/1,    0:3:37,      0.00,    0,              0,              0,       855,       258,        12,         0,         0,         0,         4,         4,         4,         4,         4,         4,     27.48,41.75,101.82,101.82
