dt,S1,S2,S3,S5,S6,network_min,network_max,network_mean,network_range
2025-07-04 20:59:27,5.0,7.0,8.0,12.5,11.0,5.0,12.5,8.7,7.5
2025-07-04 20:59:28,5.0,7.0,7.0,13.0,10.0,5.0,13.0,8.4,8.0
2025-07-04 20:59:29,5.0,7.0,7.0,13.0,11.0,5.0,13.0,8.6,8.0
2025-07-04 20:59:30,4.0,7.0,7.0,13.0,11.0,4.0,13.0,8.4,9.0
2025-07-04 20:59:31,4.0,7.0,7.0,13.0,11.0,4.0,13.0,8.4,9.0
2025-07-04 20:59:32,5.0,8.0,7.0,12.0,9.0,5.0,12.0,8.2,7.0
2025-07-04 20:59:33,5.0,8.0,7.0,12.5,9.0,5.0,12.5,8.3,7.5
2025-07-04 20:59:34,5.0,8.0,7.0,13.0,8.0,5.0,13.0,8.2,8.0
2025-07-04 20:59:35,5.0,8.0,7.0,14.0,8.0,5.0,14.0,8.4,9.0
2025-07-04 20:59:36,5.0,7.0,8.0,13.5,8.0,5.0,13.5,8.3,8.5
2025-07-04 20:59:37,5.0,6.0,8.0,13.0,7.0,5.0,13.0,7.8,8.0
2025-07-04 20:59:38,5.0,6.0,7.0,12.0,7.0,5.0,12.0,7.4,7.0
2025-07-04 20:59:39,6.0,5.0,7.0,10.0,6.0,5.0,10.0,6.8,5.0
2025-07-04 20:59:40,5.0,5.0,7.0,11.0,7.0,5.0,11.0,7.0,6.0
2025-07-04 20:59:41,5.0,5.0,7.0,12.0,6.0,5.0,12.0,7.0,7.0
2025-07-04 20:59:42,5.0,5.0,7.0,11.0,6.0,5.0,11.0,6.8,6.0
2025-07-04 20:59:43,5.0,5.0,7.0,10.5,6.0,5.0,10.5,6.7,5.5
2025-07-04 20:59:44,5.0,5.0,7.0,10.5,6.0,5.0,10.5,6.7,5.5
2025-07-04 20:59:45,5.0,5.0,6.0,10.5,6.0,5.0,10.5,6.5,5.5
2025-07-04 20:59:46,4.0,5.0,6.0,10.5,6.0,4.0,10.5,6.3,6.5
2025-07-04 20:59:47,6.0,5.0,6.0,10.0,6.0,5.0,10.0,6.6,5.0
2025-07-04 20:59:48,6.0,4.0,6.0,10.0,6.0,4.0,10.0,6.4,6.0
2025-07-04 20:59:49,6.0,4.0,6.0,10.5,6.0,4.0,10.5,6.5,6.5
2025-07-04 20:59:50,6.0,4.0,5.0,11.0,5.0,4.0,11.0,6.2,7.0
2025-07-04 20:59:51,6.0,4.0,5.0,10.0,5.0,4.0,10.0,6.0,6.0
2025-07-04 20:59:52,6.0,4.0,5.0,10.0,5.0,4.0,10.0,6.0,6.0
2025-07-04 20:59:53,6.0,4.0,5.0,9.0,5.0,4.0,9.0,5.8,5.0
2025-07-04 20:59:54,6.0,4.0,5.0,8.5,5.0,4.0,8.5,5.7,4.5
2025-07-04 20:59:55,6.0,3.0,4.0,8.5,5.0,3.0,8.5,5.3,5.5
2025-07-04 20:59:56,5.0,3.0,4.0,7.5,4.0,3.0,7.5,4.7,4.5
2025-07-04 20:59:57,5.0,3.0,5.0,7.5,4.0,3.0,7.5,4.9,4.5
2025-07-04 20:59:58,4.0,2.0,5.0,7.0,4.0,2.0,7.0,4.4,5.0
2025-07-04 20:59:59,4.0,3.0,4.0,6.5,4.0,3.0,6.5,4.3,3.5
2025-07-04 21:00:00,4.0,3.0,4.0,6.5,4.0,3.0,6.5,4.3,3.5
2025-07-04 21:00:01,4.0,3.0,4.0,7.0,3.0,3.0,7.0,4.2,4.0
2025-07-04 21:00:02,4.0,3.0,4.0,7.5,3.0,3.0,7.5,4.3,4.5
2025-07-04 21:00:03,5.0,3.0,4.0,8.0,4.0,3.0,8.0,4.8,5.0
2025-07-04 21:00:04,4.0,3.0,5.0,7.5,4.0,3.0,7.5,4.7,4.5
2025-07-04 21:00:05,4.0,2.0,5.0,7.0,3.0,2.0,7.0,4.2,5.0
2025-07-04 21:00:06,3.0,2.0,5.0,6.5,3.0,2.0,6.5,3.9,4.5
2025-07-04 21:00:07,5.0,4.0,6.0,7.0,5.0,4.0,7.0,5.4,3.0
2025-07-04 21:00:08,6.0,4.0,6.0,7.0,5.0,4.0,7.0,5.6,3.0
2025-07-04 21:00:09,6.0,5.0,6.0,7.0,4.0,4.0,7.0,5.6,3.0
2025-07-04 21:00:10,6.0,4.0,6.0,8.0,3.0,3.0,8.0,5.4,5.0
2025-07-04 21:00:11,6.0,4.0,6.0,8.5,3.0,3.0,8.5,5.5,5.5
2025-07-04 21:00:12,6.0,5.0,6.0,10.5,4.0,4.0,10.5,6.3,6.5
2025-07-04 21:00:13,6.0,5.0,7.0,20.5,4.0,4.0,20.5,8.5,16.5
2025-07-04 21:00:14,6.0,4.0,7.0,21.5,4.0,4.0,21.5,8.5,17.5
2025-07-04 21:00:15,8.0,4.0,7.0,22.0,4.0,4.0,22.0,9.0,18.0
2025-07-04 21:00:16,8.0,4.0,8.0,22.5,4.0,4.0,22.5,9.3,18.5
2025-07-04 21:00:17,8.0,4.0,8.0,23.0,4.0,4.0,23.0,9.4,19.0
2025-07-04 21:00:18,8.0,4.0,8.0,23.5,4.0,4.0,23.5,9.5,19.5
2025-07-04 21:00:19,8.0,4.0,8.0,23.5,4.0,4.0,23.5,9.5,19.5
2025-07-04 21:00:20,9.0,4.0,8.0,22.5,4.0,4.0,22.5,9.5,18.5
2025-07-04 21:00:21,9.0,4.0,7.0,17.5,4.0,4.0,17.5,8.3,13.5
2025-07-04 21:00:22,9.0,2.0,7.0,14.0,5.0,2.0,14.0,7.4,12.0
2025-07-04 21:00:23,8.0,2.0,7.0,14.0,5.0,2.0,14.0,7.2,12.0
2025-07-04 21:00:24,8.0,2.0,7.0,12.5,5.0,2.0,12.5,6.9,10.5
2025-07-04 21:00:25,8.0,2.0,6.0,12.5,5.0,2.0,12.5,6.7,10.5
2025-07-04 21:00:26,8.0,2.0,6.0,11.5,5.0,2.0,11.5,6.5,9.5
2025-07-04 21:00:27,7.0,2.0,6.0,10.5,5.0,2.0,10.5,6.1,8.5
2025-07-04 21:00:28,8.0,2.0,6.0,10.5,5.0,2.0,10.5,6.3,8.5
2025-07-04 21:00:29,8.0,2.0,6.0,10.0,4.0,2.0,10.0,6.0,8.0
2025-07-04 21:00:30,8.0,2.0,6.0,9.5,4.0,2.0,9.5,5.9,7.5
2025-07-04 21:00:31,8.0,2.0,6.0,8.5,5.0,2.0,8.5,5.9,6.5
2025-07-04 21:00:32,5.0,3.0,6.0,7.5,6.0,3.0,7.5,5.5,4.5
2025-07-04 21:00:33,5.0,3.0,5.0,7.5,6.0,3.0,7.5,5.3,4.5
2025-07-04 21:00:34,2.0,3.0,5.0,6.5,5.0,2.0,6.5,4.3,4.5
2025-07-04 21:00:35,2.0,3.0,6.0,6.0,4.0,2.0,6.0,4.2,4.0
2025-07-04 21:00:36,3.0,3.0,6.0,6.0,3.0,3.0,6.0,4.2,3.0
2025-07-04 21:00:37,3.0,3.0,5.0,6.0,3.0,3.0,6.0,4.0,3.0
2025-07-04 21:00:38,3.0,4.0,5.0,6.5,3.0,3.0,6.5,4.3,3.5
2025-07-04 21:00:39,3.0,4.0,6.0,6.0,4.0,3.0,6.0,4.6,3.0
2025-07-04 21:00:40,3.0,4.0,6.0,6.0,4.0,3.0,6.0,4.6,3.0
2025-07-04 21:00:41,4.0,4.0,6.0,7.0,3.0,3.0,7.0,4.8,4.0
2025-07-04 21:00:42,3.0,4.0,6.0,7.0,3.0,3.0,7.0,4.6,4.0
2025-07-04 21:00:43,3.0,4.0,6.0,7.0,4.0,3.0,7.0,4.8,4.0
2025-07-04 21:00:44,3.0,4.0,6.0,7.0,4.0,3.0,7.0,4.8,4.0
2025-07-04 21:00:45,3.0,4.0,5.0,6.5,4.0,3.0,6.5,4.5,3.5
2025-07-04 21:00:46,4.0,3.0,5.0,8.0,5.0,3.0,8.0,5.0,5.0
2025-07-04 21:00:47,6.0,3.0,5.0,8.0,5.0,3.0,8.0,5.4,5.0
2025-07-04 21:00:48,6.0,3.0,5.0,8.0,5.0,3.0,8.0,5.4,5.0
2025-07-04 21:00:49,6.0,3.0,4.0,8.0,5.0,3.0,8.0,5.2,5.0
2025-07-04 21:00:50,6.0,4.0,4.0,9.0,6.0,4.0,9.0,5.8,5.0
2025-07-04 21:00:51,9.0,5.0,4.0,8.5,5.0,4.0,9.0,6.3,5.0
2025-07-04 21:00:52,9.0,5.0,3.0,9.5,5.0,3.0,9.5,6.3,6.5
2025-07-04 21:00:53,10.0,5.0,3.0,9.0,4.0,3.0,10.0,6.2,7.0
2025-07-04 21:00:54,11.0,5.0,3.0,10.0,4.0,3.0,11.0,6.6,8.0
2025-07-04 21:00:55,12.0,4.0,3.0,9.5,4.0,3.0,12.0,6.5,9.0
2025-07-04 21:00:56,14.0,4.0,2.0,10.0,5.0,2.0,14.0,7.0,12.0
2025-07-04 21:00:57,14.0,4.0,3.0,10.0,5.0,3.0,14.0,7.2,11.0
2025-07-04 21:00:58,14.0,4.0,3.0,10.5,5.0,3.0,14.0,7.3,11.0
2025-07-04 21:00:59,14.0,4.0,3.0,10.5,5.0,3.0,14.0,7.3,11.0
2025-07-04 21:01:00,12.0,4.0,3.0,12.5,4.0,3.0,12.5,7.1,9.5
2025-07-04 21:01:01,11.0,4.0,4.0,12.0,4.0,4.0,12.0,7.0,8.0
2025-07-04 21:01:02,10.0,5.0,4.0,11.5,3.0,3.0,11.5,6.7,8.5
2025-07-04 21:01:03,10.0,5.0,4.0,12.5,3.0,3.0,12.5,6.9,9.5
2025-07-04 21:01:04,10.0,4.0,5.0,13.5,2.0,2.0,13.5,6.9,11.5
2025-07-04 21:01:05,8.0,4.0,5.0,13.5,3.0,3.0,13.5,6.7,10.5
2025-07-04 21:01:06,8.0,4.0,6.0,14.0,3.0,3.0,14.0,7.0,11.0
2025-07-04 21:01:07,7.0,4.0,6.0,13.5,4.0,4.0,13.5,6.9,9.5
2025-07-04 21:01:08,7.0,4.0,6.0,14.0,4.0,4.0,14.0,7.0,10.0
2025-07-04 21:01:09,8.0,5.0,6.0,14.5,5.0,5.0,14.5,7.7,9.5
2025-07-04 21:01:10,8.0,4.0,6.0,14.0,5.0,4.0,14.0,7.4,10.0
2025-07-04 21:01:11,8.0,4.0,6.0,13.5,4.0,4.0,13.5,7.1,9.5
2025-07-04 21:01:12,8.0,4.0,6.0,14.0,5.0,4.0,14.0,7.4,10.0
2025-07-04 21:01:13,8.0,4.0,5.0,13.5,5.0,4.0,13.5,7.1,9.5
2025-07-04 21:01:14,9.0,5.0,5.0,13.5,6.0,5.0,13.5,7.7,8.5
2025-07-04 21:01:15,9.0,5.0,5.0,14.0,6.0,5.0,14.0,7.8,9.0
2025-07-04 21:01:16,9.0,5.0,5.0,13.5,6.0,5.0,13.5,7.7,8.5
2025-07-04 21:01:17,8.0,6.0,5.0,14.0,6.0,5.0,14.0,7.8,9.0
2025-07-04 21:01:18,8.0,6.0,5.0,14.5,6.0,5.0,14.5,7.9,9.5
2025-07-04 21:01:19,8.0,5.0,5.0,14.5,6.0,5.0,14.5,7.7,9.5
2025-07-04 21:01:20,7.0,5.0,5.0,14.0,9.0,5.0,14.0,8.0,9.0
2025-07-04 21:01:21,7.0,5.0,4.0,15.5,8.0,4.0,15.5,7.9,11.5
2025-07-04 21:01:22,7.0,4.0,4.0,16.5,8.0,4.0,16.5,7.9,12.5
2025-07-04 21:01:23,7.0,4.0,4.0,16.0,7.0,4.0,16.0,7.6,12.0
2025-07-04 21:01:24,7.0,4.0,4.0,17.5,7.0,4.0,17.5,7.9,13.5
2025-07-04 21:01:25,6.0,4.0,4.0,18.5,7.0,4.0,18.5,7.9,14.5
2025-07-04 21:01:26,6.0,4.0,4.0,19.5,7.0,4.0,19.5,8.1,15.5
2025-07-04 21:01:27,6.0,4.0,4.0,19.5,7.0,4.0,19.5,8.1,15.5
2025-07-04 21:01:28,6.0,5.0,3.0,20.0,7.0,3.0,20.0,8.2,17.0
2025-07-04 21:01:29,5.0,5.0,3.0,20.5,7.0,3.0,20.5,8.1,17.5
2025-07-04 21:01:30,5.0,5.0,3.0,20.5,6.0,3.0,20.5,7.9,17.5
2025-07-04 21:01:31,5.0,5.0,3.0,20.5,6.0,3.0,20.5,7.9,17.5
2025-07-04 21:01:32,4.0,5.0,3.0,20.5,7.0,3.0,20.5,7.9,17.5
2025-07-04 21:01:33,4.0,6.0,3.0,19.5,6.0,3.0,19.5,7.7,16.5
2025-07-04 21:01:34,4.0,5.0,3.0,19.5,6.0,3.0,19.5,7.5,16.5
2025-07-04 21:01:35,4.0,5.0,4.0,19.0,6.0,4.0,19.0,7.6,15.0
2025-07-04 21:01:36,5.0,6.0,4.0,18.0,5.0,4.0,18.0,7.6,14.0
2025-07-04 21:01:37,5.0,6.0,4.0,18.0,5.0,4.0,18.0,7.6,14.0
2025-07-04 21:01:38,5.0,7.0,4.0,18.0,5.0,4.0,18.0,7.8,14.0
2025-07-04 21:01:39,4.0,7.0,4.0,18.5,5.0,4.0,18.5,7.7,14.5
2025-07-04 21:01:40,4.0,6.0,4.0,17.5,5.0,4.0,17.5,7.3,13.5
2025-07-04 21:01:41,3.0,6.0,4.0,16.5,5.0,3.0,16.5,6.9,13.5
2025-07-04 21:01:42,3.0,6.0,5.0,17.0,5.0,3.0,17.0,7.2,14.0
2025-07-04 21:01:43,4.0,6.0,5.0,17.0,4.0,4.0,17.0,7.2,13.0
2025-07-04 21:01:44,4.0,5.0,6.0,17.0,3.0,3.0,17.0,7.0,14.0
2025-07-04 21:01:45,4.0,4.0,6.0,17.5,3.0,3.0,17.5,6.9,14.5
2025-07-04 21:01:46,4.0,4.0,6.0,17.0,3.0,3.0,17.0,6.8,14.0
2025-07-04 21:01:47,4.0,4.0,6.0,17.0,3.0,3.0,17.0,6.8,14.0
2025-07-04 21:01:48,5.0,4.0,7.0,17.0,3.0,3.0,17.0,7.2,14.0
2025-07-04 21:01:49,5.0,4.0,6.0,17.0,3.0,3.0,17.0,7.0,14.0
2025-07-04 21:01:50,4.0,5.0,7.0,16.5,3.0,3.0,16.5,7.1,13.5
2025-07-04 21:01:51,4.0,5.0,8.0,16.0,3.0,3.0,16.0,7.2,13.0
2025-07-04 21:01:52,4.0,5.0,9.0,16.0,3.0,3.0,16.0,7.4,13.0
2025-07-04 21:01:53,3.0,5.0,7.0,16.5,4.0,3.0,16.5,7.1,13.5
2025-07-04 21:01:54,3.0,5.0,8.0,17.0,4.0,3.0,17.0,7.4,14.0
2025-07-04 21:01:55,3.0,5.0,7.0,17.0,2.0,2.0,17.0,6.8,15.0
2025-07-04 21:01:56,3.0,5.0,7.0,17.5,2.0,2.0,17.5,6.9,15.5
2025-07-04 21:01:57,2.0,5.0,6.0,18.0,2.0,2.0,18.0,6.6,16.0
2025-07-04 21:01:58,2.0,5.0,7.0,19.0,2.0,2.0,19.0,7.0,17.0
2025-07-04 21:01:59,2.0,4.0,7.0,18.5,2.0,2.0,18.5,6.7,16.5
2025-07-04 21:02:00,3.0,4.0,6.0,19.5,3.0,3.0,19.5,7.1,16.5
2025-07-04 21:02:01,3.0,4.0,6.0,19.5,3.0,3.0,19.5,7.1,16.5
2025-07-04 21:02:02,2.0,5.0,5.0,19.0,2.0,2.0,19.0,6.6,17.0
2025-07-04 21:02:03,2.0,5.0,5.0,18.5,2.0,2.0,18.5,6.5,16.5
2025-07-04 21:02:04,2.0,4.0,5.0,18.5,3.0,2.0,18.5,6.5,16.5
2025-07-04 21:02:05,1.0,2.0,4.0,18.0,3.0,1.0,18.0,5.6,17.0
2025-07-04 21:02:06,1.0,2.0,4.0,18.0,3.0,1.0,18.0,5.6,17.0
2025-07-04 21:02:07,1.0,1.0,5.0,17.0,3.0,1.0,17.0,5.4,16.0
2025-07-04 21:02:08,1.0,1.0,5.0,17.0,3.0,1.0,17.0,5.4,16.0
2025-07-04 21:02:09,1.0,2.0,5.0,17.0,3.0,1.0,17.0,5.6,16.0
2025-07-04 21:02:10,2.0,1.0,4.0,17.0,3.0,1.0,17.0,5.4,16.0
2025-07-04 21:02:11,2.0,2.0,4.0,16.5,3.0,2.0,16.5,5.5,14.5
2025-07-04 21:02:12,2.0,3.0,4.0,16.0,3.0,2.0,16.0,5.6,14.0
2025-07-04 21:02:13,2.0,3.0,4.0,16.5,3.0,2.0,16.5,5.7,14.5
2025-07-04 21:02:14,2.0,3.0,4.0,16.0,4.0,2.0,16.0,5.8,14.0
2025-07-04 21:02:15,3.0,3.0,3.0,16.5,4.0,3.0,16.5,5.9,13.5
2025-07-04 21:02:16,3.0,3.0,3.0,17.5,4.0,3.0,17.5,6.1,14.5
2025-07-04 21:02:17,2.0,3.0,3.0,16.0,5.0,2.0,16.0,5.8,14.0
2025-07-04 21:02:18,2.0,3.0,3.0,16.0,5.0,2.0,16.0,5.8,14.0
2025-07-04 21:02:19,3.0,4.0,4.0,16.0,5.0,3.0,16.0,6.4,13.0
2025-07-04 21:02:20,3.0,4.0,4.0,16.5,5.0,3.0,16.5,6.5,13.5
2025-07-04 21:02:21,3.0,4.0,4.0,17.0,4.0,3.0,17.0,6.4,14.0
2025-07-04 21:02:22,4.0,5.0,3.0,18.0,4.0,3.0,18.0,6.8,15.0
2025-07-04 21:02:23,4.0,5.0,3.0,19.0,4.0,3.0,19.0,7.0,16.0
2025-07-04 21:02:24,4.0,5.0,3.0,19.0,4.0,3.0,19.0,7.0,16.0
2025-07-04 21:02:25,4.0,5.0,3.0,18.0,4.0,3.0,18.0,6.8,15.0
2025-07-04 21:02:26,4.0,4.0,3.0,18.5,3.0,3.0,18.5,6.5,15.5
2025-07-04 21:02:27,4.0,4.0,4.0,18.0,3.0,3.0,18.0,6.6,15.0
2025-07-04 21:02:28,4.0,5.0,4.0,17.5,3.0,3.0,17.5,6.7,14.5
2025-07-04 21:02:29,4.0,5.0,3.0,17.5,3.0,3.0,17.5,6.5,14.5
2025-07-04 21:02:30,4.0,5.0,3.0,17.5,3.0,3.0,17.5,6.5,14.5
2025-07-04 21:02:31,4.0,5.0,4.0,17.5,3.0,3.0,17.5,6.7,14.5
2025-07-04 21:02:32,4.0,5.0,4.0,17.0,3.0,3.0,17.0,6.6,14.0
2025-07-04 21:02:33,3.0,4.0,4.0,17.0,2.0,2.0,17.0,6.0,15.0
2025-07-04 21:02:34,3.0,4.0,4.0,17.5,2.0,2.0,17.5,6.1,15.5
2025-07-04 21:02:35,3.0,4.0,4.0,17.0,3.0,3.0,17.0,6.2,14.0
2025-07-04 21:02:36,2.0,3.0,3.0,15.5,2.0,2.0,15.5,5.1,13.5
2025-07-04 21:02:37,2.0,3.0,3.0,15.0,2.0,2.0,15.0,5.0,13.0
2025-07-04 21:02:38,2.0,4.0,4.0,15.5,2.0,2.0,15.5,5.5,13.5
2025-07-04 21:02:39,3.0,4.0,5.0,14.0,2.0,2.0,14.0,5.6,12.0
2025-07-04 21:02:40,3.0,4.0,5.0,14.0,2.0,2.0,14.0,5.6,12.0
2025-07-04 21:02:41,2.0,4.0,5.0,13.0,3.0,2.0,13.0,5.4,11.0
2025-07-04 21:02:42,2.0,4.0,5.0,14.0,3.0,2.0,14.0,5.6,12.0
2025-07-04 21:02:43,2.0,4.0,5.0,14.0,3.0,2.0,14.0,5.6,12.0
2025-07-04 21:02:44,3.0,4.0,4.0,14.5,3.0,3.0,14.5,5.7,11.5
2025-07-04 21:02:45,3.0,3.0,4.0,14.0,3.0,3.0,14.0,5.4,11.0
2025-07-04 21:02:46,3.0,3.0,5.0,13.0,3.0,3.0,13.0,5.4,10.0
2025-07-04 21:02:47,3.0,3.0,5.0,12.5,2.0,2.0,12.5,5.1,10.5
2025-07-04 21:02:48,3.0,3.0,4.0,13.5,2.0,2.0,13.5,5.1,11.5
2025-07-04 21:02:49,3.0,3.0,4.0,17.0,3.0,3.0,17.0,6.0,14.0
2025-07-04 21:02:50,3.0,3.0,3.0,15.5,2.0,2.0,15.5,5.3,13.5
2025-07-04 21:02:51,3.0,3.0,3.0,15.0,2.0,2.0,15.0,5.2,13.0
2025-07-04 21:02:52,3.0,3.0,3.0,16.0,2.0,2.0,16.0,5.4,14.0
2025-07-04 21:02:53,2.0,3.0,3.0,16.5,2.0,2.0,16.5,5.3,14.5
2025-07-04 21:02:54,2.0,2.0,3.0,16.0,3.0,2.0,16.0,5.2,14.0
2025-07-04 21:02:55,3.0,3.0,3.0,16.0,3.0,3.0,16.0,5.6,13.0
2025-07-04 21:02:56,4.0,3.0,3.0,16.0,2.0,2.0,16.0,5.6,14.0
2025-07-04 21:02:57,3.0,2.0,3.0,14.5,2.0,2.0,14.5,4.9,12.5
2025-07-04 21:02:58,3.0,2.0,3.0,14.0,2.0,2.0,14.0,4.8,12.0
2025-07-04 21:02:59,3.0,2.0,3.0,15.0,2.0,2.0,15.0,5.0,13.0
2025-07-04 21:03:00,3.0,2.0,3.0,16.0,2.0,2.0,16.0,5.2,14.0
2025-07-04 21:03:01,3.0,2.0,3.0,16.0,2.0,2.0,16.0,5.2,14.0
2025-07-04 21:03:02,3.0,3.0,3.0,15.5,2.0,2.0,15.5,5.3,13.5
2025-07-04 21:03:03,2.0,3.0,2.0,15.0,2.0,2.0,15.0,4.8,13.0
2025-07-04 21:03:04,2.0,3.0,2.0,14.0,2.0,2.0,14.0,4.6,12.0
2025-07-04 21:03:05,3.0,3.0,2.0,13.0,3.0,2.0,13.0,4.8,11.0
2025-07-04 21:03:06,3.0,3.0,2.0,12.5,3.0,2.0,12.5,4.7,10.5
2025-07-04 21:03:07,3.0,3.0,3.0,12.5,3.0,3.0,12.5,4.9,9.5
2025-07-04 21:03:08,3.0,3.0,3.0,11.5,3.0,3.0,11.5,4.7,8.5
2025-07-04 21:03:09,2.0,3.0,2.0,12.0,2.0,2.0,12.0,4.2,10.0
2025-07-04 21:03:10,2.0,3.0,1.0,12.0,2.0,1.0,12.0,4.0,11.0
2025-07-04 21:03:11,2.0,3.0,1.0,14.5,2.0,1.0,14.5,4.5,13.5
2025-07-04 21:03:12,3.0,3.0,1.0,17.5,2.0,1.0,17.5,5.3,16.5
2025-07-04 21:03:13,3.0,3.0,1.0,18.5,2.0,1.0,18.5,5.5,17.5
2025-07-04 21:03:14,2.0,4.0,2.0,18.5,2.0,2.0,18.5,5.7,16.5
2025-07-04 21:03:15,3.0,4.0,2.0,19.5,2.0,2.0,19.5,6.1,17.5
2025-07-04 21:03:16,4.0,3.0,3.0,22.0,2.0,2.0,22.0,6.8,20.0
2025-07-04 21:03:17,3.0,3.0,3.0,19.5,2.0,2.0,19.5,6.1,17.5
2025-07-04 21:03:18,3.0,4.0,3.0,18.5,3.0,3.0,18.5,6.3,15.5
2025-07-04 21:03:19,3.0,4.0,4.0,18.5,3.0,3.0,18.5,6.5,15.5
2025-07-04 21:03:20,3.0,4.0,4.0,17.5,2.0,2.0,17.5,6.1,15.5
2025-07-04 21:03:21,3.0,4.0,3.0,17.0,2.0,2.0,17.0,5.8,15.0
2025-07-04 21:03:22,4.0,4.0,2.0,16.5,2.0,2.0,16.5,5.7,14.5
2025-07-04 21:03:23,4.0,5.0,2.0,16.5,2.0,2.0,16.5,5.9,14.5
2025-07-04 21:03:24,4.0,5.0,2.0,16.5,2.0,2.0,16.5,5.9,14.5
2025-07-04 21:03:25,4.0,5.0,2.0,16.0,2.0,2.0,16.0,5.8,14.0
2025-07-04 21:03:26,4.0,6.0,2.0,16.0,2.0,2.0,16.0,6.0,14.0
2025-07-04 21:03:27,4.0,6.0,2.0,15.0,2.0,2.0,15.0,5.8,13.0
2025-07-04 21:03:28,4.0,6.0,2.0,13.5,3.0,2.0,13.5,5.7,11.5
2025-07-04 21:03:29,4.0,6.0,2.0,13.5,3.0,2.0,13.5,5.7,11.5
2025-07-04 21:03:30,4.0,7.0,2.0,13.0,2.0,2.0,13.0,5.6,11.0
2025-07-04 21:03:31,4.0,7.0,1.0,13.5,3.0,1.0,13.5,5.7,12.5
2025-07-04 21:03:32,4.0,7.0,1.0,14.0,3.0,1.0,14.0,5.8,13.0
2025-07-04 21:03:33,4.0,7.0,1.0,13.5,2.0,1.0,13.5,5.5,12.5
2025-07-04 21:03:34,4.0,7.0,1.0,13.5,2.0,1.0,13.5,5.5,12.5
2025-07-04 21:03:35,4.0,7.0,1.0,13.0,2.0,1.0,13.0,5.4,12.0
2025-07-04 21:03:36,5.0,5.0,1.0,14.0,2.0,1.0,14.0,5.4,13.0
2025-07-04 21:03:37,5.0,5.0,1.0,13.5,2.0,1.0,13.5,5.3,12.5
2025-07-04 21:03:38,4.0,5.0,2.0,13.0,2.0,2.0,13.0,5.2,11.0
2025-07-04 21:03:39,4.0,5.0,2.0,13.5,2.0,2.0,13.5,5.3,11.5
2025-07-04 21:03:40,4.0,5.0,2.0,14.0,2.0,2.0,14.0,5.4,12.0
2025-07-04 21:03:41,6.0,5.0,1.0,13.5,3.0,1.0,13.5,5.7,12.5
2025-07-04 21:03:42,6.0,5.0,1.0,14.0,3.0,1.0,14.0,5.8,13.0
2025-07-04 21:03:43,4.0,3.0,2.0,14.5,3.0,2.0,14.5,5.3,12.5
2025-07-04 21:03:44,4.0,3.0,2.0,14.5,3.0,2.0,14.5,5.3,12.5
2025-07-04 21:03:45,5.0,3.0,2.0,13.5,3.0,2.0,13.5,5.3,11.5
2025-07-04 21:03:46,5.0,3.0,2.0,13.5,3.0,2.0,13.5,5.3,11.5
2025-07-04 21:03:47,5.0,3.0,3.0,14.5,3.0,3.0,14.5,5.7,11.5
2025-07-04 21:03:48,5.0,3.0,3.0,14.5,3.0,3.0,14.5,5.7,11.5
2025-07-04 21:03:49,5.0,4.0,3.0,14.0,3.0,3.0,14.0,5.8,11.0
2025-07-04 21:03:50,5.0,4.0,2.0,14.5,3.0,2.0,14.5,5.7,12.5
2025-07-04 21:03:51,5.0,4.0,2.0,13.0,3.0,2.0,13.0,5.4,11.0
2025-07-04 21:03:52,5.0,4.0,2.0,13.5,3.0,2.0,13.5,5.5,11.5
2025-07-04 21:03:53,5.0,4.0,2.0,13.0,3.0,2.0,13.0,5.4,11.0
2025-07-04 21:03:54,5.0,4.0,2.0,12.0,2.0,2.0,12.0,5.0,10.0
2025-07-04 21:03:55,4.0,3.0,3.0,12.0,2.0,2.0,12.0,4.8,10.0
2025-07-04 21:03:56,4.0,3.0,3.0,11.5,2.0,2.0,11.5,4.7,9.5
2025-07-04 21:03:57,3.0,4.0,3.0,12.0,2.0,2.0,12.0,4.8,10.0
2025-07-04 21:03:58,4.0,4.0,4.0,12.0,2.0,2.0,12.0,5.2,10.0
2025-07-04 21:03:59,5.0,5.0,4.0,11.5,2.0,2.0,11.5,5.5,9.5
2025-07-04 21:04:00,5.0,5.0,3.0,13.0,2.0,2.0,13.0,5.6,11.0
2025-07-04 21:04:01,5.0,5.0,3.0,13.0,2.0,2.0,13.0,5.6,11.0
2025-07-04 21:04:02,4.0,5.0,3.0,13.5,3.0,3.0,13.5,5.7,10.5
2025-07-04 21:04:03,4.0,5.0,3.0,13.0,3.0,3.0,13.0,5.6,10.0
2025-07-04 21:04:04,4.0,6.0,3.0,13.0,3.0,3.0,13.0,5.8,10.0
2025-07-04 21:04:05,5.0,5.0,3.0,13.0,3.0,3.0,13.0,5.8,10.0
2025-07-04 21:04:06,5.0,5.0,3.0,14.0,3.0,3.0,14.0,6.0,11.0
2025-07-04 21:04:07,5.0,5.0,3.0,14.0,3.0,3.0,14.0,6.0,11.0
2025-07-04 21:04:08,4.0,5.0,3.0,14.0,3.0,3.0,14.0,5.8,11.0
2025-07-04 21:04:09,4.0,5.0,3.0,13.5,3.0,3.0,13.5,5.7,10.5
2025-07-04 21:04:10,5.0,6.0,6.0,12.5,4.0,4.0,12.5,6.7,8.5
2025-07-04 21:04:11,5.0,6.0,5.0,13.0,5.0,5.0,13.0,6.8,8.0
