sigma0,K,tau,wrmse,scale
50.0,340.0,3102.857142857143,6.791077748710706,3481172.8556574346
50.0,340.0,3268.571428571429,6.759842061505719,3483441.9379706937
50.0,340.0,3434.2857142857147,6.730858369715686,3484849.7823989852
50.0,340.0,3600.0,6.70390694831011,3485571.9156438676
50.0,387.14285714285717,120.0,7.940826478637529,1891584.9582536172
50.0,387.14285714285717,285.7142857142857,7.898544313414144,2216120.2178072897
50.0,387.14285714285717,451.42857142857144,7.8293631581255125,2534434.059310368
50.0,387.14285714285717,617.1428571428571,7.746085352728848,2776384.0655515264
50.0,387.14285714285717,782.8571428571429,7.657000820152156,2961772.9436867693
50.0,387.14285714285717,948.5714285714287,7.567652602395809,3103936.7444410864
50.0,387.14285714285717,1114.2857142857142,7.481441578295974,3212967.9852949935
50.0,387.14285714285717,1280.0,7.40018836174633,3296785.4683682835
50.0,387.14285714285717,1445.7142857142858,7.324677423349925,3361487.9256078447
50.0,387.14285714285717,1611.4285714285716,7.255071437055898,3411687.4872630425
50.0,387.14285714285717,1777.1428571428573,7.191187469168431,3450839.245287148
50.0,387.14285714285717,1942.857142857143,7.132667983098759,3481525.359052783
50.0,387.14285714285717,2108.5714285714284,7.079081716919978,3505679.827359597
50.0,387.14285714285717,2274.285714285714,7.029980740677365,3524758.327905424
50.0,387.14285714285717,2440.0,6.984931121429948,3539863.6079337713
50.0,387.14285714285717,2605.714285714286,6.9435280940527555,3551837.11363565
50.0,387.14285714285717,2771.4285714285716,6.905402349209669,3561325.7638277863
50.0,387.14285714285717,2937.1428571428573,6.87022137761304,3568830.6917861295
50.0,387.14285714285717,3102.857142857143,6.837688186347135,3574742.978181212
50.0,387.14285714285717,3268.571428571429,6.807538730440302,3579370.0008558887
50.0,387.14285714285717,3434.2857142857147,6.779538824972243,3582954.9964137385
50.0,387.14285714285717,3600.0,6.753480961852946,3585691.6867695833
50.0,434.28571428571433,120.0,7.939958307568632,1950664.0685145545
50.0,434.28571428571433,285.7142857142857,7.897518976588808,2251406.8152744635
50.0,434.28571428571433,451.42857142857144,7.830165467988808,2565610.228689353
50.0,434.28571428571433,617.1428571428571,7.749968492694016,2809359.1966684083
50.0,434.28571428571433,782.8571428571429,7.664589503481743,2998749.7860974614
